RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
456825,Kroll-Schlüter,,,,,,CDU/CSU,
456833,Reddemann,,,,,,CDU/CSU,
456871,Laufs,,,Dr.,,,CDU/CSU,
456890,Reddemann,,,,,,CDU/CSU,
456896,Löffler,,,,,,SPD,
456903,Franke,,,,,,CDU/CSU,
456921,Klein,,,,,,SPD,Dieburg
456924,Franke,,,,,,CDU/CSU,
456931,Pieroth,,,,,,CDU/CSU,
456933,Franke,,,,,,CDU/CSU,
456935,Franke,,,,,,CDU/CSU,
456938,Kunz,,,,,,CDU/CSU,Berlin
456944,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
456944,Pieroth,,,,,,CDU/CSU,
456944,Reddemann,,,,,,CDU/CSU,
456947,Pieroth,,,,,,CDU/CSU,
456953,Reddemann,,,,,,CDU/CSU,
456955,Reddemann,,,,,,CDU/CSU,
456964,Simonis,,,,,,SPD,
456997,Bindig,,,,,,SPD,
457005,Spöri,,,Dr.,,,SPD,
457020,Susset,,,,,,CDU/CSU,
457024,Pack,,,,,,CDU/CSU,
457052,Franke,,,,,,CDU/CSU,
457054,Emmerlich,,,Dr.,,,SPD,
457061,Franke,,,,,,CDU/CSU,
457065,Wehner,,,,,,SPD,
457067,Kolb,,,,,,CDU/CSU,
457071,Franke,,,,,,CDU/CSU,
457073,Kleinert,,,,,,FDP,
457075,Franke,,,,,,CDU/CSU,
457079,Lenz,,,Dr.,,,CDU/CSU,Bergstraße
457112,Eigen,,,,,,CDU/CSU,
457129,Hansen,,,,,,SPD,
457134,Meinike,,,,,,SPD,Oberhausen
457154,Thüsing,,,,,,SPD,
457162,Reddemann,,,,,,CDU/CSU,
457173,Reddemann,,,,,,CDU/CSU,
457177,Kleinert,,,,,,FDP,
457179,Wehner,,,,,,SPD,
457192,Reddemann,,,,,,CDU/CSU,
457217,Franke,,,,,,CDU/CSU,
457225,Lennartz,,,,,,SPD,
457247,Lampersbach,,,,,,CDU/CSU,
457255,Franke,,,,,,CDU/CSU,
457258,Horstmeier,,,,,,CDU/CSU,
457270,Kroll-Schlüter,,,,,,CDU/CSU,
457276,Bötsch,,,Dr.,,,CDU/CSU,
457311,Conrad,,,,,,CDU/CSU,Riegelsberg
457382,Neumeister,,,Dr.,,,CDU/CSU,
457384,Daweke,,,,,,CDU/CSU,
457388,Pfeifer,,,,,,CDU/CSU,
457391,Kühbacher,,,,,,SPD,
457392,Pfeifer,,,,,,CDU/CSU,
457396,Windelen,,,,,,CDU/CSU,
457398,Glos,,,,,,CDU/CSU,
457400,Kühbacher,,,,,,SPD,
457425,Thüsing,,,,,,SPD,
457429,Weisskirchen,,,,,,SPD,Wiesloch
457436,Windelen,,,,,,CDU/CSU,
457507,Hennig,,,Dr.,,,CDU/CSU,
457514,Wehner,,,,,,SPD,
457515,Voigt,,,,,,SPD,Frankfurt
457533,Hennig,,,Dr.,,,CDU/CSU,
457564,Laermann,,,Dr.-Ing.,,,FDP,
457565,Jäger,,,,,,CDU/CSU,Wangen
457567,Laermann,,,Dr.-Ing.,,,FDP,
457571,Hansen,,,,,,SPD,
457594,Hansen,,,,,,SPD,
457599,Thüsing,,,,,,SPD,
457605,Hansen,,,,,,SPD,
457628,Jahn,,,Dr.,,,CDU/CSU,Münster
457631,Barzel,,,Dr.,,,CDU/CSU,
457635,Kiep,,,,,,CDU/CSU,
457637,Dregger,,,Dr.,,,CDU/CSU,
457639,Glos,,,,,,CDU/CSU,
457643,Kohl,,,Dr.,,,CDU/CSU,
457647,Glos,,,,,,CDU/CSU,
457651,Friedmann,,,Dr.,,,CDU/CSU,
457655,Haase,,,,,,CDU/CSU,Kassel
457657,Kohl,,,Dr.,,,CDU/CSU,
457658,Wehner,,,,,,SPD,
457665,Dregger,,,Dr.,,,CDU/CSU,
457667,Haase,,,,,,CDU/CSU,Kassel
457670,Marx,,,Dr.,,,CDU/CSU,
457671,Leisler Kiep,,,Dr.,,,CDU/CSU,
457675,Marx,,,Dr.,,,CDU/CSU,
457678,Wehner,,,,,,SPD,
457684,Friedmann,,,Dr.,,,CDU/CSU,
457693,Haase,,,,,,CDU/CSU,Kassel
457695,Häfele,,,Dr.,,,CDU/CSU,
457698,Haase,,,,,,CDU/CSU,Kassel
457699,Häfele,,,Dr.,,,CDU/CSU,
457703,Gerster,,,,,,CDU/CSU,Mainz
457705,Häfele,,,Dr.,,,CDU/CSU,
457708,Sprung,,,Dr.,,,CDU/CSU,
457710,Carstens,,,,,,CDU/CSU,Emstek
457714,Spöri,,,Dr.,,,SPD,
457717,Spöri,,,Dr.,,,SPD,
457720,Spöri,,,Dr.,,,SPD,
457721,Wartenberg,,,Dr.,von,,CDU/CSU,
457725,Löffler,,,,,,SPD,
457731,Kiep,,,,,,CDU/CSU,
457738,Kohl,,,Dr.,,,CDU/CSU,
457740,Spöri,,,Dr.,,,SPD,
457746,Franke,,,,,,CDU/CSU,
457748,Haase,,,,,,CDU/CSU,Kassel
457765,Cronenberg,,,,,,FDP,
457770,Haase,,,,,,CDU/CSU,Kassel
457771,Möller,,,Dr.,,,CDU/CSU,
457773,Haase,,,,,,CDU/CSU,Kassel
457775,Häfele,,,Dr.,,,CDU/CSU,
457785,Dregger,,,Dr.,,,CDU/CSU,
457787,Matthöfer,,,,,,SPD,
457797,Walther,,,,,,SPD,
457802,Wehner,,,,,,SPD,
457803,Eigen,,,,,,CDU/CSU,
457805,Eigen,,,,,,CDU/CSU,
457807,Kiechle,,,,,,CDU/CSU,
457821,Kiechle,,,,,,CDU/CSU,
457824,Kiechle,,,,,,CDU/CSU,
457835,Wörner,,,Dr.,,,CDU/CSU,
457837,Barzel,,,Dr.,,,CDU/CSU,
457839,Wörner,,,Dr.,,,CDU/CSU,
457841,Barzel,,,Dr.,,,CDU/CSU,
457842,Windelen,,,,,,CDU/CSU,
457848,Dregger,,,Dr.,,,CDU/CSU,
457849,Wehner,,,,,,SPD,
457851,Wehner,,,,,,SPD,
457857,Kiep,,,,,,CDU/CSU,
457858,Rawe,,,,,,CDU/CSU,
457859,Westphal,,,,,,SPD,
457861,Kolb,,,,,,CDU/CSU,
457865,Kolb,,,,,,CDU/CSU,
457868,Wehner,,,,,,SPD,
457869,Wehner,,,,,,SPD,
457876,Windelen,,,,,,CDU/CSU,
457878,Stark,,,Dr.,,,CDU/CSU,Nürtingen
457880,Barzel,,,Dr.,,,CDU/CSU,
457884,Wehner,,,,,,SPD,
457888,Schwarz,,,,,,CDU/CSU,
457892,Kohl,,,Dr.,,,CDU/CSU,
457895,Weizsäcker,,,Dr.,von,,CDU/CSU,
457896,Barzel,,,Dr.,,,CDU/CSU,
457897,Haase,,,,,,CDU/CSU,Kassel
457898,Kohl,,,Dr.,,,CDU/CSU,
457904,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
457908,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
457910,Wörner,,,Dr.,,,CDU/CSU,
457912,Wörner,,,Dr.,,,CDU/CSU,
457916,Würzbach,,,,,,CDU/CSU,
457923,Marx,,,Dr.,,,CDU/CSU,
457926,Würzbach,,,,,,CDU/CSU,
457931,Haase,,,,,,CDU/CSU,Kassel
457934,Marx,,,Dr.,,,CDU/CSU,
457936,Haase,,,,,,CDU/CSU,Kassel
457946,Würzbach,,,,,,CDU/CSU,
457950,Würzbach,,,,,,CDU/CSU,
457956,Haase,,,,,,CDU/CSU,Kassel
457959,Würzbach,,,,,,CDU/CSU,
457961,Haase,,,,,,CDU/CSU,Kassel
457963,Ehmke,,,Dr.,,,SPD,
457967,Immer,,,,,,SPD,Altenkirchen
457971,Immer,,,,,,SPD,Altenkirchen
457973,Immer,,,,,,SPD,Altenkirchen
457977,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
457981,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
457984,Marx,,,Dr.,,,CDU/CSU,
457986,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
457988,Corterier,,,Dr.,,,SPD,
457990,Hüsch,,,Dr.,,,CDU/CSU,
457992,Köhler,,,Dr.,,,CDU/CSU,Wolfsburg
457994,Köhler,,,Dr.,,,CDU/CSU,Wolfsburg
457998,Köhler,,,Dr.,,,CDU/CSU,Wolfsburg
458001,Kiep,,,,,,CDU/CSU,
458002,Pieroth,,,,,,CDU/CSU,
458003,Schlei,,,,,,SPD,
458006,Pieroth,,,,,,CDU/CSU,
458015,Dregger,,,Dr.,,,CDU/CSU,
458018,Dregger,,,Dr.,,,CDU/CSU,
458019,Dregger,,,Dr.,,,CDU/CSU,
458027,Möller,,,Dr.,,,CDU/CSU,
458029,Möller,,,Dr.,,,CDU/CSU,
458031,Möller,,,Dr.,,,CDU/CSU,
458034,Jahn,,,Dr.,,,CDU/CSU,Münster
458038,Jahn,,,Dr.,,,CDU/CSU,Münster
458042,Das ist unerhört!,,,,,,,
458042,Möller,,,Dr.,,,CDU/CSU,
458042,Zurufe  CDU/CSU,,,,von der,,CDU/CSU,
458055,Waltemathe,,,,,,SPD,
458058,Müntefering,,,,,,SPD,
458068,Möller,,,Dr.,,,CDU/CSU,
458070,Niegel,,,,,,CDU/CSU,
458074,Möller,,,Dr.,,,CDU/CSU,
458075,Möller,,,Dr.,,,CDU/CSU,
458076,Möller,,,Dr.,,,CDU/CSU,
458078,Wolfram,,,,,,SPD,Recklinghausen
458082,Reuschenbach,,,,,,SPD,
458084,Reuschenbach,,,,,,SPD,
458088,Stahl,,,,,,SPD,Kempen
458091,Gerstein,,,,,,CDU/CSU,
458094,Stahl,,,,,,SPD,Kempen
458098,Kiep,,,,,,CDU/CSU,
458102,Riesenhuber,,,Dr.,,,CDU/CSU,
458106,Franke,,,,,,CDU/CSU,
458116,Haase,,,,,,CDU/CSU,Kassel
458125,Haase,,,,,,CDU/CSU,Kassel
458126,Haase,,,,,,CDU/CSU,Kassel
458129,Lutz,,,,,,SPD,
458133,Haase,,,,,,CDU/CSU,Kassel
458135,Blüm,,,Dr.,,,CDU/CSU,
458137,Burger,,,,,,CDU/CSU,
458145,Kiep,,,,,,CDU/CSU,
458152,Burger,,,,,,CDU/CSU,
458155,Franke,,,,,,CDU/CSU,
458158,Cronenberg,,,,,,FDP,
458160,Roh,,,,de,,SPD,
458163,Blüm,,,Dr.,,,CDU/CSU,
458164,Roh,,,,de,,SPD,
458168,Franke,,,,,,CDU/CSU,
458170,Franke,,,,,,CDU/CSU,
458175,Haase,,,,,,CDU/CSU,Kassel
458176,Burger,,,,,,CDU/CSU,
458179,Rawe,,,,,,CDU/CSU,
458190,Franke,,,,,,CDU/CSU,
458192,Matthöfer,,,,,,SPD,
458196,Franke,,,,,,CDU/CSU,
458200,Westphal,,,,,,SPD,
458216,Daweke,,,,,,CDU/CSU,
458218,Daweke,,,,,,CDU/CSU,
458219,Probst,,,Dr.,,,CDU/CSU,
458220,Probst,,,Dr.,,,CDU/CSU,
458224,Daweke,,,,,,CDU/CSU,
458226,Daweke,,,,,,CDU/CSU,
458227,Daweke,,,,,,CDU/CSU,
458231,Daweke,,,,,,CDU/CSU,
458233,Daweke,,,,,,CDU/CSU,
458235,Stahl,,,,,,SPD,Kempen
458237,Stahl,,,,,,SPD,Kempen
458238,Stahl,,,,,,SPD,Kempen
458242,Stahl,,,,,,SPD,Kempen
458244,Lenzer,,,,,,CDU/CSU,
458248,Lenzer,,,,,,CDU/CSU,
458250,Wex,,,Dr.,,,CDU/CSU,
458252,Burger,,,,,,CDU/CSU,
458254,Eimer,,,,,,FDP,Fürth
458260,Jaunich,,,,,,SPD,
458263,Bötsch,,,Dr.,,,CDU/CSU,
458269,Lutz,,,,,,SPD,
458271,Kroll-Schlüter,,,,,,CDU/CSU,
458278,Schlei,,,,,,SPD,
458286,Wehner,,,,,,SPD,
458288,Bötsch,,,Dr.,,,CDU/CSU,
458291,Kroll-Schlüter,,,,,,CDU/CSU,
458293,Spranger,,,,,,CDU/CSU,
458295,Kroll-Schlüter,,,,,,CDU/CSU,
458297,Kühbacher,,,,,,SPD,
458298,Ehmke,,,Dr.,,,SPD,
458302,Spranger,,,,,,CDU/CSU,
458304,Haase,,,,,,CDU/CSU,Kassel
458306,Kohl,,,Dr.,,,CDU/CSU,
458307,Kohl,,,Dr.,,,CDU/CSU,
458309,Dregger,,,Dr.,,,CDU/CSU,
458311,Kiep,,,,,,CDU/CSU,
458313,Gerster,,,,,,CDU/CSU,Mainz
458315,Gerster,,,,,,CDU/CSU,Mainz
458316,Stark,,,Dr.,,,CDU/CSU,Nürtingen
458318,Haase,,,,,,CDU/CSU,Kassel
458321,Kohl,,,Dr.,,,CDU/CSU,
458322,Barzel,,,Dr.,,,CDU/CSU,
458324,Kohl,,,Dr.,,,CDU/CSU,
458329,Blüm,,,Dr.,,,CDU/CSU,
458331,Schmöle,,,,,,CDU/CSU,
458363,Sauer,,,,,,CDU/CSU,Salzgitter
458374,Sauer,,,,,,CDU/CSU,Salzgitter
458383,Steinhauer,,,,,,SPD,
458392,Pauli,,,,,,SPD,
458409,Clemens,,,,,,CDU/CSU,
458427,Dreßler,,,,,,SPD,
458447,Böhm,,,,,,CDU/CSU,Melsungen
458502,Zeitler,,,,,,SPD,
458509,Steinhauer,,,,,,SPD,
458544,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458546,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458548,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458551,Stark,,,Dr.,,,CDU/CSU,Nürtingen
458552,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458555,Heiterkeit,,,,,,,
458555,Schlei,,,,,,SPD,
458563,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458572,Kleinert,,,,,,FDP,
458573,Wehner,,,,,,SPD,
458575,Stark,,,Dr.,,,CDU/CSU,Nürtingen
458577,Vogel,,,,,,CDU/CSU,Ennepetal
458581,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458583,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458586,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458588,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458591,Erhard,,,,,,CDU/CSU,Bad Schwalbach
458597,Götz,,,Dr.,,,CDU/CSU,
458602,Jäger,,,,,,CDU/CSU,Wangen
458604,Emmerlich,,,Dr.,,,SPD,
458608,Stark,,,Dr.,,,CDU/CSU,Nürtingen
458618,Vogel,,,,,,CDU/CSU,Ennepetal
458619,Friedmann,,,Dr.,,,CDU/CSU,
458628,Broll,,,,,,CDU/CSU,
458632,Franke,,,,,,CDU/CSU,
458634,Esters,,,,,,SPD,
458642,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458650,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458704,Hennig,,,Dr.,,,CDU/CSU,
458710,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458732,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458738,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458758,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458808,Thüsing,,,,,,SPD,
458811,Hennig,,,Dr.,,,CDU/CSU,
458813,Hennig,,,Dr.,,,CDU/CSU,
458820,Hennig,,,Dr.,,,CDU/CSU,
458824,Hupka,,,Dr.,,,CDU/CSU,
458832,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458835,Thüsing,,,,,,SPD,
458852,Hennig,,,Dr.,,,CDU/CSU,
458857,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
458891,Voigt,,,,,,SPD,Frankfurt
458915,Fellner,,,,,,CDU/CSU,
458920,Huyn,,,,,Graf,CDU/CSU,
458943,Terborg,,,,,,SPD,
458944,Terborg,,,,,,SPD,
458948,Schmitt,,,,,,SPD,Wiesbaden
458995,Eigen,,,,,,CDU/CSU,
458997,Niegel,,,,,,CDU/CSU,
459046,Ruf,,,,,,CDU/CSU,
459056,Jäger,,,,,,CDU/CSU,Wangen
459083,Pack,,,,,,CDU/CSU,
459092,Verhülsdonk,,,,,,CDU/CSU,
459108,Verhülsdonk,,,,,,CDU/CSU,
459117,Ruf,,,,,,CDU/CSU,
459122,Wehner,,,,,,SPD,
459129,Böhme,,,Dr.,,,SPD,Freiburg
459132,Böhme,,,Dr.,,,SPD,Freiburg
459136,Sauter,,,,,,CDU/CSU,Epfendorf
459136,Zuruf  CDU/CSU,,,,von der,,CDU/CSU,
459147,Rawe,,,,,,CDU/CSU,
459154,Kiep,,,,,,CDU/CSU,
459156,Wehner,,,,,,SPD,
459160,Blüm,,,Dr.,,,CDU/CSU,
459162,Schwarz-Schilling,,,Dr.,,,CDU/CSU,
459166,Wehner,,,,,,SPD,
459167,Schwarz-Schilling,,,Dr.,,,CDU/CSU,
459169,Schwarz-Schilling,,,Dr.,,,CDU/CSU,
459199,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
459217,Kroll-Schlüter,,,,,,CDU/CSU,
459219,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
459241,Kroll-Schlüter,,,,,,CDU/CSU,
459299,Jaunich,,,,,,SPD,
459320,Rayer,,,,,,SPD,
459329,Eigen,,,,,,CDU/CSU,
459458,Verhülsdonk,,,,,,CDU/CSU,
459464,Wolfram,,,,,,SPD,Recklinghausen
459467,Kroll-Schlüter,,,,,,CDU/CSU,
459468,Wolfram,,,,,,SPD,Recklinghausen
459473,Roth,,,,,,SPD,
459475,Kiep,,,,,,CDU/CSU,
459477,Blüm,,,Dr.,,,CDU/CSU,
459484,Steger,,,Dr.,,,SPD,
459487,Waigel,,,Dr.,,,CDU/CSU,
459489,Roth,,,,,,SPD,
459493,Roth,,,,,,SPD,
459495,Waigel,,,Dr.,,,CDU/CSU,
459498,Waigel,,,Dr.,,,CDU/CSU,
459499,Jens,,,Dr.,,,SPD,
459507,Waigel,,,Dr.,,,CDU/CSU,
459509,Diederich,,,Dr.,,,SPD,Berlin
459511,Haussmann,,,Dr.,,,FDP,
459521,Roth,,,,,,SPD,
459523,Reddemann,,,,,,CDU/CSU,
459531,Blüm,,,Dr.,,,CDU/CSU,
459536,Reddemann,,,,,,CDU/CSU,
459537,Jäger,,,,,,CDU/CSU,Wangen
459539,Kiep,,,,,,CDU/CSU,
459541,Glombig,,,,,,SPD,
459543,Kiep,,,,,,CDU/CSU,
459552,Lenzer,,,,,,CDU/CSU,
459610,Ruf,,,,,,CDU/CSU,
459613,Ruf,,,,,,CDU/CSU,
459615,Ruf,,,,,,CDU/CSU,
459624,Magin,,,,,,CDU/CSU,
459635,Conradi,,,,,,SPD,
459712,Kroll-Schlüter,,,,,,CDU/CSU,
459714,Kroll-Schlüter,,,,,,CDU/CSU,
459716,Verhülsdonk,,,,,,CDU/CSU,
459720,Kroll-Schlüter,,,,,,CDU/CSU,
459722,Niegel,,,,,,CDU/CSU,
459724,Gerster,,,,,,CDU/CSU,Mainz
459726,KrollSchlüter,,,,,,CDU/CSU,
459727,Kohl,,,Dr.,,,CDU/CSU,
459731,Kohl,,,Dr.,,,CDU/CSU,
459733,Kohl,,,Dr.,,,CDU/CSU,
459739,Kroll-Schlüter,,,,,,CDU/CSU,
459740,Verhülsdonk,,,,,,CDU/CSU,
459742,Kroll-Schlüter,,,,,,CDU/CSU,
459743,Däubler-Gmelin,,,Dr.,,,CDU/CSU,
459745,Lepsius,,,Dr.,,,SPD,
459790,Daweke,,,,,,CDU/CSU,
459799,Bötsch,,,Dr.,,,CDU/CSU,
459842,Hansen,,,,,,SPD,
459852,Hansen,,,,,,SPD,
459853,Hupka,,,Dr.,,,CDU/CSU,
459858,Hansen,,,,,,SPD,
459897,Hupka,,,Dr.,,,CDU/CSU,
459903,Hupka,,,Dr.,,,CDU/CSU,
459922,Thüsing,,,,,,SPD,
459930,Wehner,,,,,,SPD,
459931,Wehner,,,,,,SPD,
459948,Erhard,,,,,,CDU/CSU,Bad Schwalbach
459949,Hennig,,,Dr.,,,CDU/CSU,
459951,Kleinert,,,,,,FDP,
459959,Däubler-Gmelin,,,Dr.,,,SPD,
459961,Däubler-Gmelin,,,Dr.,,,SPD,
459967,Gnädinger,,,,,,SPD,
459968,Stark,,,Dr.,,,CDU/CSU,Nürtingen
459970,Gnädinger,,,,,,SPD,
459973,Vogel,,,,,,CDU/CSU,Ennepetal
459975,Bötsch,,,Dr.,,,CDU/CSU,
459978,Däubler-Gmelin,,,Dr.,,,SPD,
459982,Emmerlich,,,Dr.,,,SPD,
459984,Emmerlich,,,Dr.,,,SPD,
459989,Däubler-Gmelin,,,Dr.,,,SPD,
459990,Däubler-Gmelin,,,Dr.,,,SPD,
459992,Langner,,,Dr.,,,CDU/CSU,
459994,Emmerlich,,,Dr.,,,SPD,
459995,Vogel,,,,,,CDU/CSU,Ennepetal
459997,Kohl,,,Dr.,,,CDU/CSU,
459999,Däubler-Gmelin,,,Dr.,,,SPD,
460000,Würzbach,,,,,,CDU/CSU,
460002,Hirsch,,,Dr.,,,FDP,
460004,Reddemann,,,,,,CDU/CSU,
460005,Gerster,,,,,,CDU/CSU,Mainz
460006,Reddemann,,,,,,CDU/CSU,
460011,Möller,,,Dr.,,,CDU/CSU,
460013,Wehner,,,,,,SPD,
460015,Möller,,,Dr.,,,CDU/CSU,
460022,Möller,,,Dr.,,,CDU/CSU,
460026,Kohl,,,Dr.,,,CDU/CSU,
460027,Blüm,,,Dr.,,,CDU/CSU,
460028,Haussmann,,,Dr.,,,FDP,
460032,Urbaniak,,,,,,SPD,
460032,Blüm,,,Dr.,,,CDU/CSU,
460034,Müller,,,,,,CDU/CSU,Remscheid
460036,Blüm,,,Dr.,,,CDU/CSU,
460038,Müller,,,,,,CDU/CSU,Remscheid
460040,Kiep,,,,,,CDU/CSU,
460042,Blüm,,,Dr.,,,CDU/CSU,
460048,Müller,,,,,,CDU/CSU,Remscheid
460056,Blüm,,,Dr.,,,CDU/CSU,
460060,Jäger,,,,,,CDU/CSU,Wangen
460066,Timm,,,Dr.,,,SPD,
460068,Jäger,,,,,,CDU/CSU,Wangen
460070,Schwarz-Schilling,,,Dr.,,,CDU/CSU,
460072,Schwarz-Schilling,,,Dr.,,,CDU/CSU,
460081,Schätz,,,,,,SPD,
460115,Jäger,,,,,,CDU/CSU,Wangen
460128,Laufs,,,Dr.,,,CDU/CSU,
460152,Kübler,,,Dr.,,,SPD,
460171,Lampersbach,,,,,,CDU/CSU,
460247,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
460263,Huyn,,,,,Graf,CDU/CSU,
460276,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
460277,Jäger,,,,,,CDU/CSU,Wangen
460281,Mertes,,,Dr.,,,CDU/CSU,Gerolstein
