RB_ID,RB_Name,WAHLPERIODE,NR,DATUM,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
150169,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150170,Zawadil,1,01/5,20.09.1949,,Schriftführer,,Dr.,,,,
150171,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150172,Brentano,1,01/5,20.09.1949,,Berichterstatter,,Dr.,von,,CDU/CSU,
150173,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150174,Adenauer,1,01/5,20.09.1949,,Bundeskanzler,,Dr.,,,,
150175,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150176,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150177,Heinemann,1,01/5,20.09.1949,,Bundesminister für Inneres,,Dr.,,,,
150178,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150179,Dehler,1,01/5,20.09.1949,,Bundesminister für Justiz,,Dr.,,,,
150180,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150181,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150182,Erhard,1,01/5,20.09.1949,,Bundesminister für Wirtschaft,,Dr.,,,,
150183,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150184,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150185,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150186,Seebohm,1,01/5,20.09.1949,,Bundesminister für Verkehr,,Dr.,,,,
150187,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150188,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150189,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150190,Lukaschek,1,01/5,20.09.1949,,Bundesminister für Angelegenheiten der Vertriebenen,,Dr.,,,,
150191,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150192,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150193,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150194,Adenauer,1,01/5,20.09.1949,,Bundeskanzler,,Dr.,,,,
150195,Renner,1,01/5,20.09.1949,,,,,,,,
150196,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150197,Adenauer,1,01/5,20.09.1949,,Bundeskanzler,,Dr.,,,,
150198,Köhler,1,01/5,20.09.1949,,,Präsident,Dr.,,,,
150199,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150200,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150201,Schumacher,1,01/6,21.09.1949,,,,Dr.,,,SPD,
150202,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150203,Schumacher,1,01/6,21.09.1949,,,,Dr.,,,SPD,
150204,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150205,Schumacher,1,01/6,21.09.1949,,,,Dr.,,,SPD,
150206,Renner,1,01/6,21.09.1949,,,,,,,,
150207,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150208,Schumacher,1,01/6,21.09.1949,,,,Dr.,,,SPD,
150209,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150210,Schumacher,1,01/6,21.09.1949,,,,Dr.,,,SPD,
150211,Reimann,1,01/6,21.09.1949,,,,,,,,
150212,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150213,Brentano,1,01/6,21.09.1949,,,,Dr.,von,,CDU/CSU,
150214,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150215,Brentano,1,01/6,21.09.1949,,,,Dr.,von,,CDU/CSU,
150216,Renner,1,01/6,21.09.1949,,,,,,,,
150217,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150218,Schäfer,1,01/6,21.09.1949,,,,Dr.,,,FDP,
150219,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150220,Schäfer,1,01/6,21.09.1949,,,,Dr.,,,FDP,
150221,Köhler,1,01/6,21.09.1949,,,Präsident,Dr.,,,,
150222,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150223,Mießner,1,01/7,22.09.1949,,Schriftführer,,Dr.,,,,
150224,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150225,Ewers,1,01/7,22.09.1949,,,,,,,DP,
150226,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150227,Ewers,1,01/7,22.09.1949,,,,,,,DP,
150228,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150229,Ewers,1,01/7,22.09.1949,,,,,,,DP,
150230,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150231,Ewers,1,01/7,22.09.1949,,,,,,,DP,
150232,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150233,Ewers,1,01/7,22.09.1949,,,,,,,DP,
150234,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150235,Seelos,1,01/7,22.09.1949,,,,Dr.,,,BP,
150236,Schmid,1,01/7,22.09.1949,,,,Dr.,,,,
150237,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150238,Seelos,1,01/7,22.09.1949,,,,Dr.,,,BP,
150239,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150240,Seelos,1,01/7,22.09.1949,,,,Dr.,,,BP,
150241,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150242,Seelos,1,01/7,22.09.1949,,,,Dr.,,,BP,
150243,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150244,Seelos,1,01/7,22.09.1949,,,,Dr.,,,BP,
150245,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150246,Seelos,1,01/7,22.09.1949,,,,Dr.,,,BP,
150247,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150248,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150249,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150250,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150251,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150252,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150253,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150254,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150255,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150256,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150257,Renner,1,01/7,22.09.1949,,,,,,,,
150258,Köhier,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150259,Reimann,1,01/7,22.09.1949,,,,,,,,
150260,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150261,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150262,Reimann,1,01/7,22.09.1949,,,,,,,KPD,
150263,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150264,Adenauer,1,01/7,22.09.1949,,Bundeskanzler,,Dr.,,,,
150265,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150266,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150267,Loritz,1,01/7,22.09.1949,,,,,,,WAV,
150268,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150269,Wessel,1,01/7,22.09.1949,weiblich,,,,,,DZP,
150270,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150271,Richter,1,01/7,22.09.1949,,,,Dr.,,,,
150272,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150273,Clausen,1,01/7,22.09.1949,,,,,,,,
150274,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150275,Edert,1,01/7,22.09.1949,,,,Dr.,,,,
150276,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150277,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150278,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150279,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150280,Blank,1,01/7,22.09.1949,,,,,,,CDU/CSU,
150281,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150282,Blank,1,01/7,22.09.1949,,,,,,,CDU/CSU,
150283,Rische,1,01/7,22.09.1949,,,,,,,,
150284,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150285,Laforet,1,01/7,22.09.1949,,,,Dr.,,,CDU/CSU,
150286,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150287,Henle,1,01/7,22.09.1949,,,,Dr.,,,CDU/CSU,
150288,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150289,Ollenhauer,1,01/7,22.09.1949,,,,,,,SPD,
150290,Brentano,1,01/7,22.09.1949,,,,Dr.,von,,,
150291,Wellhausen,1,01/7,22.09.1949,,,,Dr.,,,FDP,
150292,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150293,Welihausen,1,01/7,22.09.1949,,,,Dr.,,,FDP,
150294,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150295,Rüdiger,1,01/7,22.09.1949,,,,,,,FDP,
150296,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150297,Rüdiger,1,01/7,22.09.1949,,,,,,,FDP,
150298,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150299,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150300,Ollenhauer,1,01/7,22.09.1949,,,,,,,SPD,
150301,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150302,Brentano,1,01/7,22.09.1949,,,,Dr.,von,,CDU/CSU,
150303,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150304,Schmid,1,01/7,22.09.1949,,,,Dr.,,,SPD,
150305,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150306,Adenauer,1,01/7,22.09.1949,,Bundeskanzler,,Dr.,,,,
150307,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150308,Zawadil,1,01/7,22.09.1949,,,,Dr.,,,FDP,
150309,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150310,Merkatz,1,01/7,22.09.1949,,,,Dr.,von,,DP,
150311,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150312,Merkatz,1,01/7,22.09.1949,,,,Dr.,von,,DP,
150313,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150314,Kalinke,1,01/7,22.09.1949,weiblich,,,,,,DP,
150315,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150316,Etzel,1,01/7,22.09.1949,,,,Dr.,,,BP,
150317,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150318,Etzel,1,01/7,22.09.1949,,,,Dr.,,,BP,
150319,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150320,Etzel,1,01/7,22.09.1949,,,,Dr.,,,BP,
150321,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150322,Fisch,1,01/7,22.09.1949,,,,,,,KPD,
150323,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150324,Fisch,1,01/7,22.09.1949,,,,,,,KPD,
150325,Schmid,1,01/7,22.09.1949,,,Vizepräsident,Dr.,,,,
150326,Götzendorff,1,01/7,22.09.1949,,,,,,,WAV,
150327,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150328,Ribbeheger,1,01/7,22.09.1949,,,,,,,DZP,
150329,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150330,Leuchtgens,1,01/7,22.09.1949,,,,Dr.,,,,
150331,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150332,Leuchtgens,1,01/7,22.09.1949,,,,Dr.,,,,
150333,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150334,Euler,1,01/7,22.09.1949,,,,,,,FDP,
150335,Köhler,1,01/7,22.09.1949,,,Präsident,Dr.,,,,
150336,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150337,Miessner,1,01/8,27.09.1949,,Schriftführer,,Dr.,,,,
150338,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150339,Miessner,1,01/8,27.09.1949,,Schriftführer,,Dr.,,,,
150340,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150341,Miessner,1,01/8,27.09.1949,,Schriftführer,,Dr.,,,,
150342,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150343,Reismann,1,01/8,27.09.1949,,,,Dr.,,,DZP,
150344,Reismann,1,01/8,27.09.1949,,,,Dr.,,,DZP,
150345,Reismann,1,01/8,27.09.1949,,,,Dr.,,,DZP,
150346,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150347,Etzel,1,01/8,27.09.1949,,,,,,,CDU/CSU,
150348,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150349,Frey,1,01/8,27.09.1949,,,,Dr.,,,CDU/CSU,
150350,Schäfer,1,01/8,27.09.1949,,,Vizepräsident,Dr.,,,,
150351,Kather,1,01/8,27.09.1949,,,,Dr.,,,CDU/CSU,
150352,Schäfer,1,01/8,27.09.1949,,,Vizepräsident,Dr.,,,,
150353,Euler,1,01/8,27.09.1949,,,,,,,FDP,
150354,Schäfer,1,01/8,27.09.1949,,,Vizepräsident,Dr.,,,,
150355,Mühlenfeld,1,01/8,27.09.1949,,,,Dr.,,,DP,
150356,Schäfer,1,01/8,27.09.1949,,,Vizepräsident,Dr.,,,,
150357,Besold,1,01/8,27.09.1949,,,,Dr.,,,BP,
150358,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150359,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150360,Löfflad,1,01/8,27.09.1949,,,,,,,WAV,
150361,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150362,Miessner,1,01/8,27.09.1949,,,,Dr.,,,,
150363,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150364,Miessner,1,01/8,27.09.1949,,,,Dr.,,,,
150365,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150366,Ott,1,01/8,27.09.1949,,,,Dr.,,,,
150367,Köhler,1,01/8,27.09.1949,,,Präsident,Dr.,,,,
150368,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150369,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150370,Adenauer,1,01/9,28.09.1949,,Bundeskanzler,,Dr.,,,,
150371,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150372,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150373,Schumacher,1,01/9,28.09.1949,,,,Dr.,,,SPD,
150374,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150375,Bucerius,1,01/9,28.09.1949,,,,Dr.,,,CDU/CSU,
150376,Schumacher,1,01/9,28.09.1949,,,,Dr.,,,,
150377,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150378,Höpker-Aschoff,1,01/9,28.09.1949,,,,Dr.,,,FDP,
150379,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150380,Merkatz,1,01/9,28.09.1949,,,,Dr.,von,,DP,
150381,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150382,Seelos,1,01/9,28.09.1949,,,,Dr.,,,BP,
150383,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150384,Rische,1,01/9,28.09.1949,,,,,,,KPD,
150385,Renner,1,01/9,28.09.1949,,,,,,,,
150386,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150387,Loritz,1,01/9,28.09.1949,,,,,,,WAV,
150388,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150389,Reismann,1,01/9,28.09.1949,,,,Dr.,,,DZP,
150390,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150391,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150392,Adenauer,1,01/9,28.09.1949,,Bundeskanzler,,Dr.,,,,
150393,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150394,Agatz,1,01/9,28.09.1949,,,,,,,KPD,
150395,Schäfer,1,01/9,28.09.1949,,,Vizepräsident,Dr.,,,,
150396,Reismann,1,01/9,28.09.1949,,,,Dr.,,,DZP,
150397,Köhler,1,01/9,28.09.1949,,,Präsident,Dr.,,,,
150398,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150399,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150400,Schmid '(SPD),1,01/10,29.09.1949,,,,Dr.,,,SPD,
150401,Renner,1,01/10,29.09.1949,,,,,,,,
150402,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150403,Schmid,1,01/10,29.09.1949,,,,Dr.,,,SPD,
150404,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150405,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150406,Adenauer,1,01/10,29.09.1949,,Bundeskanzler,,Dr.,,,,
150407,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150408,Adenauer,1,01/10,29.09.1949,,Bundeskanzler,,Dr.,,,,
150409,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150410,Falkner -(BP),1,01/10,29.09.1949,,,,Dr.,,,BP,
150411,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150412,Schmid,1,01/10,29.09.1949,,,,Dr.,,,SPD,
150413,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150414,Kleindinst,1,01/10,29.09.1949,,,,Dr.,,,CDU/CSU,
150415,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150416,Goetzendorff,1,01/10,29.09.1949,,,,,,,WAV,
150417,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150418,Besold,1,01/10,29.09.1949,,,,Dr.,,,BP,
150419,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150420,Weber,1,01/10,29.09.1949,weiblich,,,Dr.,,,CDU/CSU,
150421,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150422,Strauß,1,01/10,29.09.1949,,,,,,,CDU/CSU,
150423,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150424,Besold,1,01/10,29.09.1949,,,,Dr.,,,BP,
150425,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150426,Mayer,1,01/10,29.09.1949,,,,,,,FDP,
150427,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150428,Besold,1,01/10,29.09.1949,,,,Dr.,,,BP,
150429,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150430,Laforet,1,01/10,29.09.1949,,,,Dr.,,,CDU/CSU,
150431,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150432,Euler,1,01/10,29.09.1949,,,,,,,FDP,
150433,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150434,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150435,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150436,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150437,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150438,Scharnberg,1,01/10,29.09.1949,,,,,,,CDU/CSU,
150439,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150440,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
150441,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150442,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150443,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150444,Euler,1,01/10,29.09.1949,,,,,,,FDP,
150445,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150446,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150447,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150448,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150449,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150450,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150451,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150452,Brentano,1,01/10,29.09.1949,,,,Dr.,von,,CDU/CSU,
150453,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150454,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150455,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150456,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150457,Reismann,1,01/10,29.09.1949,,,,Dr.,,,,
150458,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150459,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150460,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150461,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150462,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150463,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150464,Euler,1,01/10,29.09.1949,,,,,,,FDP,
150465,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150466,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150467,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150468,Loritz,1,01/10,29.09.1949,,,,,,,WAV,
150469,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150470,Loritz,1,01/10,29.09.1949,,,,,,,WAV,
150471,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150472,Brentano,1,01/10,29.09.1949,,,,Dr.,von,,CDU/CSU,
150473,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150474,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
150475,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150476,Merkatz,1,01/10,29.09.1949,,,,Dr.,von,,DP,
150477,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150478,Renner,1,01/10,29.09.1949,,,,,,,KPD,
150479,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150480,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150481,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150482,Schoettle,1,01/10,29.09.1949,,,,,,,SPD,
150483,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150484,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150485,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150486,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150487,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150488,Reismann,1,01/10,29.09.1949,,,,Dr.,,,DZP,
150489,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150490,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
150491,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150492,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
150493,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150494,Renner,1,01/10,29.09.1949,,,,,,,,
150495,Seelos,1,01/10,29.09.1949,,,,Dr.,,,BP,
150496,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150497,Kinat,1,01/10,29.09.1949,,,,,,,SPD,
150498,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150499,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150500,Schäfer,1,01/10,29.09.1949,,,,Dr.,,,FDP,
150501,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150502,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
150503,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150504,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
150505,Köhler,1,01/10,29.09.1949,,,Präsident,Dr.,,,,
150506,Miessner,1,01/10,29.09.1949,,,,Dr.,,,,
